route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
10779.,198,S40,,,2,,00A0E3,FEFEFE
10780.,198,S40,,,2,,00A0E3,FEFEFE
10781.,198,S40,,,2,,00A0E3,FEFEFE
10782.,198,S40,,,2,,00A0E3,FEFEFE
10783.,198,S40,,,2,,00A0E3,FEFEFE
10784.,198,S40,,,2,,00A0E3,FEFEFE
10785.,198,S40,,,2,,00A0E3,FEFEFE
10786.,198,S40,,,2,,00A0E3,FEFEFE
107916.,198,,642 ,,2,,,
107917.,198,,646 ,,2,,,
107918.,198,,690 ,,2,,,
107919.,198,,640 ,,2,,,
108152.,198,,VESz 6215 ,,2,,,
108155.,198,,VESz 6225 ,,2,,,
108159.,198,,VESz 6229 ,,2,,,
108162.,198,,VESz 6217 ,,2,,,
108164.,198,,VESz 6223 ,,2,,,
108168.,198,,VESz 6233 ,,2,,,
108169.,198,,VESz 6233 ,,2,,,
108173.,198,,VESz 6211 ,,2,,,
108174.,198,,VESz 6259 ,,2,,,
108176.,198,,VESz 6225 ,,2,,,
108177.,198,,VESz 6231 ,,2,,,
108178.,198,,VESz 6229 ,,2,,,
108179.,198,,VESz 6217 ,,2,,,
108180.,198,,VESz 6227 ,,2,,,
108182.,198,,VESz 6233 ,,2,,,
108183.,198,,VESz 6211 ,,2,,,
108221.,198,,VESz 6239 ,,2,,,
108222.,198,,VESz 6247 ,,2,,,
108223.,198,,VESz 6219 ,,2,,,
108224.,198,,VESz 6215 ,,2,,,
108225.,198,,VESz 6221 ,,2,,,
108237.,198,,Sz 32456 ,,2,,,
108239.,198,,Sz 32432 ,,2,,,
108242.,198,,Sz 32416 ,,2,,,
108247.,198,,16707 ARANYPART,,2,,,
108269.,198,,Sz 36821 ,,2,,,
108273.,198,,Sz 36813 ,,2,,,
108279.,198,,VESz 6243 ,,2,,,
108280.,198,,VESz 6213 ,,2,,,
108324.,198,,VESz 6223 ,,2,,,
108325.,198,,VESz 6243 ,,2,,,
108326.,198,,VESz 6213 ,,2,,,
108327.,198,,VESz 6219 ,,2,,,
108335.,198,,VESz 6249 ,,2,,,
108336.,198,,VESz 6237 ,,2,,,
108358.,198,,VESz 6235 ,,2,,,
108361.,198,,VESz 6213 ,,2,,,
108362.,198,,VESz 6235 ,,2,,,
108415.,198,,VESz 6221 ,,2,,,
108445.,198,,Sz 36833 ,,2,,,
108475.,198,,Sz 36817 ,,2,,,
108476.,198,,Sz 36815 ,,2,,,
108477.,198,,Sz 36829 ,,2,,,
108505.,198,,16907 SZABOLCSI TEKERGŐ,,2,,,
108514.,198,,Sz 6333 ,,2,,,
108536.,198,,Sz 32433 ,,2,,,
108538.,198,,Sz 32447 ,,2,,,
108547.,198,,Sz 32439 ,,2,,,
108548.,198,,Sz 32429 ,,2,,,
108568.,198,,Sz 32421 ,,2,,,
108569.,198,,Sz 32425 ,,2,,,
108628.,198,,IC 953 GÖCSEJ,,2,,,
108630.,198,,IC 951 GÖCSEJ,,2,,,
108633.,198,,IC 955 GÖCSEJ,,2,,,
108634.,198,,IC 963 GÖCSEJ,,2,,,
108635.,198,,IC 959 GÖCSEJ,,2,,,
108636.,198,,IC 957 GÖCSEJ,,2,,,
108637.,198,,IC 967 GÖCSEJ,,2,,,
108845.,198,,VESz 9531 ,,2,,,
108846.,198,,VESz 9531 ,,2,,,
108890.,198,,VESz 9525 ,,2,,,
108891.,198,,VESz 9523 ,,2,,,
108892.,198,,VESz 9515 ,,2,,,
108894.,198,,VESz 9511 ,,2,,,
108895.,198,,VESz 9513 ,,2,,,
108896.,198,,VESz 9517 ,,2,,,
108897.,198,,VESz 9521 ,,2,,,
108928.,198,,VESz 9519 ,,2,,,
108957.,134,,19801 ,,2,,,
108965.,134,,9550 ,,2,,,
108967.,134,,9568 ,,2,,,
109000.,134,,9860 ,,2,,,
109001.,134,,9866 ,,2,,,
109002.,134,,9866 ,,2,,,
109002.1,134,,B 9866 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
109003.,134,,9860 ,,2,,,
109003.1,134,,B 9860 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
109014.,134,,9554 ,,2,,,
109017.,134,,9562 ,,2,,,
109026.,134,,9556 ,,2,,,
109027.,134,,9566 ,,2,,,
109028.,134,,9558 ,,2,,,
109029.,134,,9578 ,,2,,,
109030.,134,,9588 ,,2,,,
109045.,134,,Sz 39018 ,,2,,,
109046.,134,,Sz 39012 ,,2,,,
109047.,134,,Sz 39014 ,,2,,,
109048.,134,,Sz 39016 ,,2,,,
109050.,134,,Sz 39038 ,,2,,,
109051.,134,,Sz 39038 ,,2,,,
109078.,134,,9839 ,,2,,,
109158.,134,,9823 ,,2,,,
109159.,134,,9811 ,,2,,,
109160.,134,,9811 ,,2,,,
109161.,134,,9815 ,,2,,,
109200.,134,,9819 ,,2,,,
109206.,134,,9829 ,,2,,,
109207.,134,,9829 ,,2,,,
109209.,134,,9815 ,,2,,,
109210.,134,,9823 ,,2,,,
109281.,134,,19537 ,,2,,,
109282.,134,,9571 ,,2,,,
109284.,198,,VESz 9573 ,,2,,,
109285.,198,,VESz 9577 ,,2,,,
109286.,198,,VESz 9579 ,,2,,,
109287.,198,,VESz 9571 ,,2,,,
109288.,198,,VESz 9575 ,,2,,,
109289.,198,,VESz 9583 ,,2,,,
109290.,198,,VESz 9585 ,,2,,,
109291.,198,,VESz 9587 ,,2,,,
109356.,134,,9817 ,,2,,,
109357.,134,,9817 ,,2,,,
109358.,134,,9813 ,,2,,,
109359.,134,,9813 ,,2,,,
109384.,134,,19532 ,,2,,,
109385.,198,,VESz 9572 ,,2,,,
109386.,198,,VESz 9574 ,,2,,,
109387.,198,,VESz 9578 ,,2,,,
109388.,198,,VESz 9576 ,,2,,,
109389.,198,,VESz 9582 ,,2,,,
109390.,198,,VESz 9584 ,,2,,,
109391.,198,,VESz 9586 ,,2,,,
109494.,198,,16906 ,,2,,,
109498.,198,,16906 ,,2,,,
109499.,198,,16906 ,,2,,,
109511.,198,,16906 SZABOLCSI TEKERGŐ,,2,,,
109890.,198,,rjx 165 ,,2,,,
109899.,198,,EN 40467 KÁLMÁN IMRE,,2,,,
11000.,198,G30,,,2,,B0CB1F,FEFEFE
11001.,198,Z30,,,2,,FECC00,323232
11002.,198,Z30,,,2,,FECC00,323232
11003.,198,Z30,,,2,,FECC00,323232
11004.,198,Z30,,,2,,FECC00,323232
11013.,198,S30,,,2,,00A0E3,FEFEFE
11019.,198,Z30,,,2,,FECC00,323232
11024.,198,G30,,,2,,B0CB1F,FEFEFE
11025.,198,Z30,,,2,,FECC00,323232
11026.,198,Z30,,,2,,FECC00,323232
11027.,198,Z30,,,2,,FECC00,323232
11028.,198,Z30,,,2,,FECC00,323232
11041.,198,G44,,,2,,B0CB1F,FEFEFE
11043.,198,G44,,,2,,B0CB1F,FEFEFE
11044.,198,G44,,,2,,B0CB1F,FEFEFE
11059.,198,Z30,,,2,,FECC00,323232
11060.,198,Z30,,,2,,FECC00,323232
11062.,198,Z30,,,2,,FECC00,323232
11063.,198,Z30,,,2,,FECC00,323232
11064.,198,Z30,,,2,,FECC00,323232
11065.,198,Z30,,,2,,FECC00,323232
11066.,198,Z30,,,2,,FECC00,323232
11067.,198,Z30,,,2,,FECC00,323232
11070.,198,G44,,,2,,B0CB1F,FEFEFE
11071.,198,G44,,,2,,B0CB1F,FEFEFE
11073.,198,G44,,,2,,B0CB1F,FEFEFE
11074.,198,G44,,,2,,B0CB1F,FEFEFE
11076.,198,G44,,,2,,B0CB1F,FEFEFE
11077.,198,G44,,,2,,B0CB1F,FEFEFE
11115.,198,,IC 914 BAKONY,,2,,,
11116.,198,,IC 906 BAKONY,,2,,,
11117.,198,,IC 902 BAKONY,,2,,,
11118.,198,,IC 908 BAKONY,,2,,,
11119.,198,,IC 900 BAKONY,,2,,,
11120.,198,,IC 916 BAKONY,,2,,,
11121.,198,,IC 904 BAKONY,,2,,,
11122.,198,,IC 918 BAKONY,,2,,,
11165.,198,,19706 KÉK HULLÁM,,2,,,
11166.,198,,IC 19796 KÉK HULLÁM,,2,,,
1118.,198,,969 ,,2,,,
1121.,198,,B 969 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1121.1,198,,969 ,,2,,,
11217.,198,,IC 19706 KÉK HULLÁM,,2,,,
11457.,198,,19704 KÉK HULLÁM,,2,,,
11584.,198,,19702 KÉK HULLÁM,,2,,,
11585.,198,,19792 KÉK HULLÁM,,2,,,
11586.,198,,19794 KÉK HULLÁM,,2,,,
11587.,198,,19796 KÉK HULLÁM,,2,,,
11588.,198,,19708 KÉK HULLÁM,,2,,,
1159.,198,,VESz 9014 ,,2,,,
11596.,198,,IC 19704 KÉK HULLÁM,,2,,,
11597.,198,,IC 19794 KÉK HULLÁM,,2,,,
11599.,198,,IC 19702 KÉK HULLÁM,,2,,,
11600.,198,,IC 19792 KÉK HULLÁM,,2,,,
11602.,198,,IC 19708 KÉK HULLÁM,,2,,,
11610.,198,,IC 19796 KÉK HULLÁM,,2,,,
11611.,198,,IC 19798 KÉK HULLÁM,,2,,,
11625.,198,,9702 ,,2,,,
11628.,198,,9706 ,,2,,,
11629.,198,,9708 ,,2,,,
11631.,198,,9796 ,,2,,,
11632.,198,,9794 ,,2,,,
11660.,198,,9792 ,,2,,,
11661.,198,,9704 ,,2,,,
11676.,198,S30,,,2,,00A0E3,FEFEFE
11677.,198,S30,,,2,,00A0E3,FEFEFE
1175.,198,,VESz 9010 ,,2,,,
11839.,198,,968 ,,2,,,
11855.,198,,9006 ,,2,,,
11857.,198,,9068 ,,2,,,
11858.,198,,9068 ,,2,,,
11859.,198,,9056 ,,2,,,
11861.,198,,9066 ,,2,,,
1190.,198,,VESz 9022 ,,2,,,
11908.,198,,EC 144 CSÁRDÁS,,2,,,
11909.,198,,rjx 12066 ,,2,,,
1191.,198,,VESz 9016 ,,2,,,
11910.,198,,rjx 12062 ,,2,,,
1192.,198,,VESz 9018 ,,2,,,
1193.,198,,VESz 9028 ,,2,,,
11936.,198,,204 AGRAM - TÓPART,,2,,,
11936.1,198,,B 204 AGRAM - TÓPART,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
11937.,198,,204 AGRAM - TÓPART,,2,,,
11937.1,198,,B 204 AGRAM - TÓPART,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
11938.,198,,204 AGRAM - TÓPART,,2,,,
11938.1,198,,B 204 AGRAM - TÓPART,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
11939.,198,,204 AGRAM - TÓPART,,2,,,
11940.,198,,204 AGRAM - TÓPART,,2,,,
11940.1,198,,B 204 AGRAM - TÓPART,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
11952.,198,,204 AGRAM,,2,,,
11953.,198,,204 AGRAM,,2,,,
12009.,198,,204 AGRAM,,2,,,
12236.,198,,IC 952 GÖCSEJ,,2,,,
12237.,198,,IC 964 GÖCSEJ,,2,,,
12238.,198,,IC 956 GÖCSEJ,,2,,,
12239.,198,,IC 954 GÖCSEJ,,2,,,
12240.,198,,IC 966 GÖCSEJ,,2,,,
12242.,198,,IC 950 GÖCSEJ,,2,,,
12261.,198,,IC 958 GÖCSEJ,,2,,,
12262.,198,,IC 958 GÖCSEJ,,2,,,
12437.,198,S10,,,2,,00A0E3,FEFEFE
12438.,198,S10,,,2,,00A0E3,FEFEFE
12588.,198,,312 MURA,,2,,,
12779.,198,,IC 826 SOMOGY,,2,,,
12806.,198,,IC 826 SOMOGY,,2,,,
12839.,198,S10,,,2,,00A0E3,FEFEFE
12840.,198,G10,,,2,,B0CB1F,FEFEFE
12841.,198,G10,,,2,,B0CB1F,FEFEFE
12869.,198,S10,,,2,,00A0E3,FEFEFE
12906.,198,S10,,,2,,00A0E3,FEFEFE
12952.,198,,IC 824 RIPPL-RÓNAI,,2,,,
12966.,198,,IC 824 RIPPL-RÓNAI,,2,,,
13023.,198,S10,,,2,,00A0E3,FEFEFE
13190.,198,,310 DRÁVA,,2,,,
13234.,198,S36,,,2,,00A0E3,FEFEFE
13235.,198,S36,,,2,,00A0E3,FEFEFE
13236.,198,S36,,,2,,00A0E3,FEFEFE
13237.,198,S36,,,2,,00A0E3,FEFEFE
13238.,198,S36,,,2,,00A0E3,FEFEFE
13239.,198,S36,,,2,,00A0E3,FEFEFE
13240.,198,S36,,,2,,00A0E3,FEFEFE
13241.,198,S36,,,2,,00A0E3,FEFEFE
13242.,198,S36,,,2,,00A0E3,FEFEFE
13243.,198,S36,,,2,,00A0E3,FEFEFE
13244.,198,S36,,,2,,00A0E3,FEFEFE
13245.,198,S36,,,2,,00A0E3,FEFEFE
13246.,198,S36,,,2,,00A0E3,FEFEFE
13293.,198,S36,,,2,,00A0E3,FEFEFE
13431.,198,,rjx 64 ,,2,,,
13746.,198,,IC 812 MECSEK,,2,,,
13747.,198,,IC 812 MECSEK,,2,,,
13748.,198,,IC 808 MECSEK,,2,,,
13749.,198,,IC 808 MECSEK,,2,,,
13750.,198,,IC 804 MECSEK,,2,,,
13751.,198,,IC 804 MECSEK,,2,,,
13752.,198,,IC 814 MECSEK,,2,,,
13753.,198,,IC 814 MECSEK,,2,,,
13754.,198,,IC 806 MECSEK,,2,,,
13755.,198,,IC 806 MECSEK,,2,,,
1379.,198,S74,,,2,,00A0E3,FEFEFE
1380.,198,S74,,,2,,00A0E3,FEFEFE
1381.,198,S74,,,2,,00A0E3,FEFEFE
13880.,134,,IC 984 LŐVÉR,,2,,,
13881.,134,,IC 984 LŐVÉR,,2,,,
13882.,134,,IC 994 SCARBANTIA,,2,,,
13883.,134,,IC 994 SCARBANTIA,,2,,,
13884.,134,,IC 986 KÉKFRANKOS,,2,,,
13885.,134,,IC 986 KÉKFRANKOS,,2,,,
1435.,198,Z72,,,2,,323232,FECC00
1436.,198,Z72,,,2,,323232,FECC00
1437.,198,Z72,,,2,,323232,FECC00
1438.,198,Z72,,,2,,323232,FECC00
1439.,198,Z72,,,2,,323232,FECC00
1440.,198,Z72,,,2,,323232,FECC00
1441.,198,Z72,,,2,,323232,FECC00
1442.,198,Z72,,,2,,323232,FECC00
1443.,198,Z72,,,2,,323232,FECC00
1444.,198,Z72,,,2,,323232,FECC00
1445.,198,Z72,,,2,,323232,FECC00
1446.,198,Z72,,,2,,323232,FECC00
1447.,198,Z72,,,2,,323232,FECC00
1448.,198,Z72,,,2,,323232,FECC00
1449.,198,Z72,,,2,,323232,FECC00
1450.,198,Z72,,,2,,323232,FECC00
14614.,198,,IC 924 SAVARIA,,2,,,
14615.,198,,IC 924 SAVARIA,,2,,,
14616.,198,,IC 934 SAVARIA,,2,,,
14617.,198,,IC 934 SAVARIA,,2,,,
14618.,198,,IC 926 SAVARIA,,2,,,
14619.,198,,IC 926 SAVARIA,,2,,,
1473.,198,S76,,,2,,00A0E3,FEFEFE
1474.,198,S76,,,2,,00A0E3,FEFEFE
1475.,198,S76,,,2,,00A0E3,FEFEFE
1476.,198,S76,,,2,,00A0E3,FEFEFE
1477.,198,S76,,,2,,00A0E3,FEFEFE
1479.,198,S76,,,2,,00A0E3,FEFEFE
1480.,198,S76,,,2,,00A0E3,FEFEFE
1481.,198,S76,,,2,,00A0E3,FEFEFE
1482.,198,S76,,,2,,00A0E3,FEFEFE
1483.,198,S76,,,2,,00A0E3,FEFEFE
1484.,198,S76,,,2,,00A0E3,FEFEFE
1485.,198,S76,,,2,,00A0E3,FEFEFE
1486.,198,S76,,,2,,00A0E3,FEFEFE
1487.,198,S76,,,2,,00A0E3,FEFEFE
1488.,198,S76,,,2,,00A0E3,FEFEFE
1489.,198,S76,,,2,,00A0E3,FEFEFE
1490.,198,S76,,,2,,00A0E3,FEFEFE
1492.,198,S76,,,2,,00A0E3,FEFEFE
1526.,198,,370 ZARÁND,,2,,,
1529.,198,,370 ZARÁND,,2,,,
1530.,198,,370 ZARÁND,,2,,,
1531.,198,,370 ZARÁND,,2,,,
1540.,198,,374 MAROS,,2,,,
1542.,198,,374 MAROS,,2,,,
1543.,198,,374 MAROS,,2,,,
1544.,198,,376 KÖRÖS,,2,,,
1548.,198,,376 KÖRÖS,,2,,,
1549.,198,,376 KÖRÖS,,2,,,
1550.,198,,376 KÖRÖS,,2,,,
1551.,198,,376 KÖRÖS,,2,,,
1557.,198,,74 CLAUDIOPOLIS - FOGARAS,,2,,,
1558.,198,,74 CLAUDIOPOLIS - FOGARAS,,2,,,
15618.,198,,EC 142 LISZT FERENC,,2,,,
15619.,198,,rjx 12064 ,,2,,,
15718.,198,,16907 ,,2,,,
15829.,198,,379 KÖRÖS,,2,,,
15832.,198,,379 KÖRÖS,,2,,,
15833.,198,,379 KÖRÖS,,2,,,
15859.,198,,371 ZARÁND,,2,,,
15861.,198,,371 ZARÁND,,2,,,
15888.,198,,375 MAROS,,2,,,
15891.,198,,375 MAROS,,2,,,
15892.,198,,375 MAROS,,2,,,
15893.,198,,375 MAROS,,2,,,
15894.,198,,375 MAROS,,2,,,
15895.,198,,375 MAROS,,2,,,
15901.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
15902.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
15903.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
15953.,198,S80,,,2,,00A0E3,FEFEFE
15966.,198,S80,,,2,,00A0E3,FEFEFE
15967.,198,S80,,,2,,00A0E3,FEFEFE
15968.,198,S80,,,2,,00A0E3,FEFEFE
15970.,198,S80,,,2,,00A0E3,FEFEFE
15971.,198,S80,,,2,,00A0E3,FEFEFE
15972.,198,S80,,,2,,00A0E3,FEFEFE
15973.,198,S80,,,2,,00A0E3,FEFEFE
15974.,198,S80,,,2,,00A0E3,FEFEFE
16034.,198,,IC 7404 BÉKÉS,,2,,,
16035.,198,,IC 7404 BÉKÉS,,2,,,
16038.,198,,IC 746 BÉKÉS,,2,,,
16039.,198,,IC 746 BÉKÉS,,2,,,
16043.,198,,IC 7402 BÉKÉS,,2,,,
16044.,198,,IC 7402 BÉKÉS,,2,,,
16048.,198,,IC 742 BÉKÉS,,2,,,
16049.,198,,IC 742 BÉKÉS,,2,,,
16050.,198,,IC 742 BÉKÉS,,2,,,
16051.,198,,IC 7404 BÉKÉS,,2,,,
16052.,198,,IC 7400 BÉKÉS,,2,,,
16053.,198,,IC 748 BÉKÉS,,2,,,
16054.,198,,IC 746 BÉKÉS,,2,,,
16056.,198,,7408 BÉKÉS,,2,,,
16057.,198,,IC 7406 BÉKÉS,,2,,,
16058.,198,,IC 7402 BÉKÉS,,2,,,
16059.,198,,IC 742 BÉKÉS,,2,,,
16206.,198,,IC 7402 BÉKÉS,,2,,,
16261.,198,,12407 CORONA,,2,,,
16262.,198,,12367 HARGITA,,2,,,
16276.,198,,367 HARGITA,,2,,,
16277.,198,,367 HARGITA,,2,,,
16278.,198,,367 HARGITA,,2,,,
16283.,198,,407 CORONA,,2,,,
16285.,198,,407 CORONA,,2,,,
16286.,198,,407 CORONA,,2,,,
16287.,198,,407 CORONA,,2,,,
16391.,198,,73 TRAIANUS,,2,,,
16402.,198,,79 MUNTENIA,,2,,,
16403.,198,,79 MUNTENIA,,2,,,
16404.,198,,79 MUNTENIA,,2,,,
16411.,198,,473 ISTER,,2,,,
16415.,198,,473 ISTER,,2,,,
16416.,198,,473 ISTER,,2,,,
16502.,198,,73 TRAIANUS,,2,,,
16503.,198,,73 TRAIANUS,,2,,,
16504.,198,,73 TRAIANUS,,2,,,
16505.,198,,79 MUNTENIA,,2,,,
16981.,198,,IC 566 TOKAJ,,2,,,
16983.,198,,IC 564 TOKAJ,,2,,,
16985.,198,,IC 582 TOKAJ,,2,,,
16987.,198,,IC 562 TOKAJ,,2,,,
16989.,198,,IC 560 TOKAJ,,2,,,
16991.,198,,IC 586 TOKAJ,,2,,,
16993.,198,,IC 568 TOKAJ,,2,,,
17095.,198,,75 CLAUDIOPOLIS,,2,,,
17101.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
17102.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
17103.,198,,75 CLAUDIOPOLIS - FOGARAS,,2,,,
17104.,198,,75 CLAUDIOPOLIS,,2,,,
17105.,198,,75 CLAUDIOPOLIS,,2,,,
17653.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17688.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17689.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17714.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17715.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17716.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17718.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17719.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17720.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17722.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17723.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17724.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17726.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17727.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17728.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17730.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17742.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17743.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17744.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17746.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17747.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17748.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17750.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17751.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17752.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17778.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17779.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17780.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17782.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17783.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17784.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17785.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17786.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17787.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17788.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17789.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17790.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17819.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17820.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17822.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17823.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17824.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17826.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17827.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17828.,198,IR87,AGRIA,,2,,29803C,FEFEFE
1783.,198,S780,,,2,,00A0E3,FEFEFE
17830.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17831.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17832.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17834.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17835.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17836.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17838.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17839.,198,IR87,AGRIA,,2,,29803C,FEFEFE
1784.,198,S780,,,2,,00A0E3,FEFEFE
17840.,198,IR87,AGRIA,,2,,29803C,FEFEFE
17845.,198,,rjx 162 ,,2,,,
17849.,198,S80,,,2,,00A0E3,FEFEFE
1785.,198,S780,,,2,,00A0E3,FEFEFE
17857.,198,S80,,,2,,00A0E3,FEFEFE
17858.,198,S80,,,2,,00A0E3,FEFEFE
17859.,198,S80,,,2,,00A0E3,FEFEFE
1786.,198,S780,,,2,,00A0E3,FEFEFE
17860.,198,S80,,,2,,00A0E3,FEFEFE
17861.,198,S80,,,2,,00A0E3,FEFEFE
17862.,198,S80,,,2,,00A0E3,FEFEFE
17863.,198,S80,,,2,,00A0E3,FEFEFE
17864.,198,S80,,,2,,00A0E3,FEFEFE
17865.,198,S80,,,2,,00A0E3,FEFEFE
17866.,198,S80,,,2,,00A0E3,FEFEFE
17867.,198,S80,,,2,,00A0E3,FEFEFE
17868.,198,S80,,,2,,00A0E3,FEFEFE
17869.,198,S80,,,2,,00A0E3,FEFEFE
1787.,198,S780,,,2,,00A0E3,FEFEFE
17870.,198,S80,,,2,,00A0E3,FEFEFE
17871.,198,S80,,,2,,00A0E3,FEFEFE
1788.,198,S780,,,2,,00A0E3,FEFEFE
1789.,198,S780,,,2,,00A0E3,FEFEFE
17891.,198,S80,,,2,,00A0E3,FEFEFE
17895.,198,S80,,,2,,00A0E3,FEFEFE
17896.,198,S80,,,2,,00A0E3,FEFEFE
17897.,198,S80,,,2,,00A0E3,FEFEFE
17898.,198,S80,,,2,,00A0E3,FEFEFE
1790.,198,S780,,,2,,00A0E3,FEFEFE
17906.,198,S80,,,2,,00A0E3,FEFEFE
1791.,198,S780,,,2,,00A0E3,FEFEFE
17946.,198,S80,,,2,,00A0E3,FEFEFE
17947.,198,S80,,,2,,00A0E3,FEFEFE
17948.,198,S80,,,2,,00A0E3,FEFEFE
17951.,198,S80,,,2,,00A0E3,FEFEFE
17952.,198,S80,,,2,,00A0E3,FEFEFE
17953.,198,S80,,,2,,00A0E3,FEFEFE
17956.,198,S80,,,2,,00A0E3,FEFEFE
17982.,198,S80,,,2,,00A0E3,FEFEFE
17984.,198,S80,,,2,,00A0E3,FEFEFE
18002.,198,S80,,,2,,00A0E3,FEFEFE
18003.,198,S80,,,2,,00A0E3,FEFEFE
18004.,198,S80,,,2,,00A0E3,FEFEFE
18005.,198,S80,,,2,,00A0E3,FEFEFE
18006.,198,S80,,,2,,00A0E3,FEFEFE
18007.,198,S80,,,2,,00A0E3,FEFEFE
18008.,198,S80,,,2,,00A0E3,FEFEFE
18009.,198,S80,,,2,,00A0E3,FEFEFE
18011.,198,S80,,,2,,00A0E3,FEFEFE
18015.,198,S80,,,2,,00A0E3,FEFEFE
18018.,198,S80,,,2,,00A0E3,FEFEFE
18020.,198,S80,,,2,,00A0E3,FEFEFE
18203.,198,,312 MURA,,2,,,
18211.,198,,312 MURA,,2,,,
18211.1,198,,ICB 312 MURA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18212.,198,,312 MURA,,2,,,
18212.1,198,,ICB 312 MURA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18438.,198,,IC 826 SOMOGY,,2,,,
1867.,198,S80,,,2,,00A0E3,FEFEFE
1868.,198,S80,,,2,,00A0E3,FEFEFE
1869.,198,S80,,,2,,00A0E3,FEFEFE
1871.,198,S80,,,2,,00A0E3,FEFEFE
1872.,198,S80,,,2,,00A0E3,FEFEFE
1873.,198,S80,,,2,,00A0E3,FEFEFE
1875.,198,S80,,,2,,00A0E3,FEFEFE
18778.,198,IR85,MÁTRA,,2,,29803C,FEFEFE
18779.,198,IR85,MÁTRA,,2,,29803C,FEFEFE
18781.,198,IR85,MÁTRA,,2,,29803C,FEFEFE
18793.,198,IR85,MÁTRA,,2,,29803C,FEFEFE
18794.,198,IR85,MÁTRA,,2,,29803C,FEFEFE
